408,967,V,BAL,BMATUSZ-L,0,0,1,0,0,4,0,0,0,5,169,140,9.5,100,9.5,105
408,968,H,TAM,JNIEMANN-R,0,0,2,0,0,0,1,1,0,4,-189,-160,9.5,-120,9.5,-125
408,969,V,CLE,MASTERSON-R,0,0,1,0,1,0,0,1,0,5,123,118,8.5,-110,8.5,100
408,970,H,CWS,GFLOYD-R,0,0,0,0,1,0,2,0,0,3,-143,-138,8.5,-110,8.5,-120
408,971,V,MIN,KSLOWEY-R,0,0,0,0,3,0,0,3,4,10,118,102,9.5,-110,9.5,100
408,972,H,LAA,JPINEIRO-R,0,1,0,0,0,0,0,0,0,1,-138,-122,9.5,-110,9.5,-120
409,901,V,SDG,CRICHARD-L,0,0,0,0,0,0,0,0,0,0,145,160,9.5,-110,9.5,-105
409,902,H,COL,DELAROSA-L,0,0,0,2,1,0,0,4,x,7,-165,-180,9.5,-110,9.5,-115
409,903,V,ATL,THUDSON-R,0,0,2,0,1,0,0,1,0,4,-120,100,8,-110,8,-105
409,904,H,SFO,JSANCHEZ-L,0,0,0,0,0,0,2,0,2,5,100,-120,8,-110,8,-115
409,905,V,CUB,CSILVA-R,1,0,1,1,0,0,0,0,1,4,-102,119,9.5,-115,9,-110
409,906,H,CIN,HBAILEY-R,1,0,0,0,0,0,0,4,x,5,-118,-139,9.5,-105,9,-110
409,907,V,WAS,GMOCK-R,0,2,0,0,0,0,0,0,0,2,140,112,9,-115,9,-105
409,908,H,NYM,MPELFREY-R,0,1,0,1,0,1,3,2,x,8,-160,-132,9,-105,9,-115
409,909,V,LOS,HKURODA-R,0,0,0,0,0,0,4,0,3,7,-109,-120,9,100,8.5,-115
409,910,H,MIA,CVOLSTAD-R,0,0,0,0,0,1,0,0,2,3,-111,100,9,-120,8.5,-105
409,911,V,PHI,JHAPP-L,3,0,0,2,2,0,1,0,0,8,-152,-164,8.5,-120,8.5,-110
409,912,H,HOU,BNORRIS-R,0,0,0,0,0,0,0,0,0,0,132,144,8.5,100,8.5,-110
409,913,V,STL,KLOHSE-R,0,1,0,0,0,2,0,0,2,5,-110,-105,9.5,100,9.5,-115
409,914,H,MIL,DBUSH-R,0,0,1,2,1,0,0,0,0,4,-110,-105,9.5,-120,9.5,-105
409,915,V,PIT,CMORTON-R,0,0,0,0,0,1,0,0,0,1,108,145,10,-105,10,100
409,916,H,ARI,RLOPEZ-R,0,0,6,2,0,0,1,0,x,9,-128,-165,10,-115,10,-120
409,917,V,CLE,DHUFF-L,0,1,0,0,1,0,0,0,0,2,112,157,9,-110,9,110
409,918,H,DET,RPORCELLO-R,0,0,0,0,4,0,1,0,x,5,-132,-177,9,-110,9,-130
409,919,V,TOR,BMORROW-R,3,0,1,0,1,0,0,0,2,7,115,135,9,-105,9,-105
409,920,H,BAL,BBERGESEN-R,3,0,0,0,2,0,0,1,0,6,-135,-155,9,-115,9,-115
409,921,V,NYY,JVAZQUEZ-R,0,0,0,2,0,0,0,1,0,3,-106,-115,9,-115,9.5,100
409,922,H,TAM,DPRICE-L,0,0,0,5,0,4,0,0,x,9,-114,-105,9,-105,9.5,-120
409,923,V,SEA,JVARGAS-L,1,0,0,0,0,0,0,1,0,2,120,116,9,-110,9,-115
409,924,H,TEX,CLEWIS-R,0,0,0,1,0,4,1,0,x,6,-140,-136,9,-110,9,-105
409,925,V,BOS,WAKEFIELD-R,0,0,0,3,0,0,0,0,0,3,-149,-151,9.5,-110,9.5,-115
409,926,H,KAN,KDAVIES-R,0,0,0,0,0,2,0,2,x,4,129,131,9.5,-110,9.5,-105
409,927,V,MIN,FLIRIANO-L,0,0,0,0,0,2,1,0,0,4,110,-110,8.5,-115,8,-110
409,928,H,CWS,JDANKS-L,0,0,1,0,0,2,0,0,0,3,-130,-110,8.5,-105,8,-110
409,929,V,OAK,GGONZALEZ-L,3,1,0,0,1,2,3,0,0,10,125,112,9,-110,9,-115
409,930,H,LAA,MPALMER-R,0,1,0,0,1,0,0,0,2,4,-145,-132,9,-110,9,-105
410,951,V,CUB,CZAMBRANO-R,0,0,0,2,1,0,0,1,0,4,100,-110,8.5,-115,8.5,-110
410,952,H,CIN,AHARANG-R,0,1,2,0,0,0,0,0,0,3,-120,-110,8.5,-105,8.5,-110
410,953,V,WAS,JLANNAN-L,0,2,0,2,0,0,0,0,0,4,102,-103,9,-105,8.5,-115
410,954,H,NYM,OLPEREZ-L,0,2,0,0,1,0,0,0,0,3,-122,-117,9,-115,8.5,-105
410,955,V,STL,JGARCIA-L,0,4,0,0,2,1,0,0,0,7,127,132,8.5,-110,8.5,-105
410,956,H,MIL,YGALLARDO-R,0,0,0,0,0,1,0,0,0,1,-147,-152,8.5,-110,8.5,-115
410,957,V,PHI,JMOYER-L,0,1,3,0,0,0,3,0,2,9,-135,-155,9.5,-105,9.5,-105
410,958,H,HOU,FPAULINO-R,0,0,5,0,0,0,0,0,1,6,115,135,9.5,-115,9.5,-115
410,959,V,LOS,VPADILLA-R,0,0,3,0,0,0,0,2,1,6,115,133,8,-115,8.5,-110
410,960,H,MIA,JJOHNSON-R,1,0,0,3,0,0,0,0,3,7,-135,-153,8,-105,8.5,-110
410,961,V,SDG,MLATOS-R,0,0,0,4,0,0,0,0,0,5,136,142,9.5,-115,9.5,-105
410,962,H,COL,JHAMMEL-R,0,0,2,1,0,1,0,0,0,4,-156,-162,9.5,-105,9.5,-115
410,963,V,PIT,ZDUKE-L,1,1,0,3,0,0,1,0,0,6,203,220,8.5,-110,8.5,-110
410,964,H,ARI,DHAREN-R,0,0,0,0,0,0,2,1,0,3,-243,-260,8.5,-110,8.5,-110
410,965,V,ATL,DLOWE-R,0,0,0,0,0,1,3,1,2,7,-120,-117,8.5,-133,9,100
410,966,H,SFO,WELLEMEYER-R,0,0,0,1,0,0,0,0,1,2,100,-103,8.5,113,9,-120
410,967,V,CLE,MTALBOT-R,0,0,0,1,0,1,0,0,0,2,147,102,9.5,100,9.5,100
410,968,H,DET,BONDERMAN-R,2,0,2,0,0,0,0,0,x,4,-167,-122,9.5,-120,9.5,-120
