328,947,V,SEA,FHERNANDZ-R,0,0,0,1,0,0,0,0,0,3,-123,-140,7,100,7,-110
328,948,H,OAK,BMCCARTHY-R,0,0,0,1,0,0,0,0,0,1,103,120,7,-120,7,-110
329,995,V,SEA,JVARGAS-L,0,0,0,0,0,0,1,0,0,1,-110,-108,8.5,100,8.5,105
329,996,H,OAK,BCOLON-R,0,0,0,0,0,0,3,1,x,4,-110,-112,8.5,-120,8.5,-125
404,997,V,STL,KLOHSE-R,2,1,0,0,0,0,0,1,0,4,153,160,7,103,7,-125
404,998,H,MIA,JJOHNSON-R,0,0,0,0,0,0,0,1,0,1,-173,-180,7,-123,7,105
405,901,V,ATL,THANSON-R,0,0,0,0,0,0,0,0,0,0,-105,-109,7,-105,7,-105
405,902,H,NYM,JSANTANA-L,0,0,0,0,0,1,0,0,x,1,-105,-111,7,-115,7,-115
405,903,V,PHI,RHALLADAY-R,0,0,0,0,0,0,1,0,0,1,-196,-155,6.5,-115,7,105
405,904,H,PIT,EBEDARD-L,0,0,0,0,0,0,0,0,0,0,176,135,6.5,-105,7,-125
405,905,V,WAS,STRASBURG-R,0,0,0,0,0,0,0,1,1,2,-170,-139,6.5,100,6.5,110
405,906,H,CUB,RDEMPSTER-R,0,0,0,1,0,0,0,0,0,1,150,119,6.5,-120,6.5,-130
405,907,V,MIA,MBUEHRLE-L,0,0,0,0,0,0,0,0,0,0,130,110,7.5,-110,7.5,-125
405,908,H,CIN,JCUETO-R,1,0,0,0,0,1,0,2,x,4,-150,-130,7.5,-110,7.5,105
405,909,V,LOS,CKERSHAW-L,0,0,0,2,1,0,0,2,0,5,-145,-155,6,-110,6,100
405,910,H,SDG,EVOLQUEZ-R,0,0,0,0,0,1,0,2,0,3,125,135,6,-110,6,-120
405,911,V,BOS,JLESTER-L,0,0,0,0,0,0,0,0,2,2,115,124,7,-102,7,-120
405,912,H,DET,VERLANDER-R,0,0,0,0,0,0,1,1,1,3,-135,-144,7,-118,7,100
405,913,V,TOR,RROMERO-L,0,0,0,1,0,0,0,0,3,7,-115,-118,7,-115,7,-130
405,914,H,CLE,JMASTERSN-R,0,4,0,0,0,0,0,0,0,4,-105,-102,7,-105,7,110
406,951,V,STL,JGARCIA-L,0,1,4,1,0,1,1,0,3,11,110,105,7.5,-107,7.5,105
406,952,H,MIL,YGALLARDO-R,2,0,0,0,0,0,0,0,3,5,-130,-125,7.5,-113,7.5,-125
406,953,V,SFO,TLINCECUM-R,0,0,0,0,2,1,0,0,1,4,-107,-107,7,-110,7,-115
